Frame,Fish_ID,X_center,Y_center
1355,6840,299.849,443.47415
1355,6740,1314.0013,501.75867
1355,7044,842.90375,56.28644
1355,7052,576.8111,95.58527
1355,7079,1523.5087,120.21145
1355,6956,1805.4116,427.03784
1355,7095,1505.5964,477.69122
1355,6879,1824.9873,450.6403
1356,6429,575.0758,498.45624
1356,6840,302.6118,442.98465
1356,6740,1322.6187,499.8142
1356,7044,855.50964,61.06403
1356,7052,583.078,94.59982
1356,7079,1524.0852,118.93346
1356,7095,1511.6348,476.1844
1356,6879,1828.988,452.25677
1356,7097,1415.8564,117.279076
1357,6429,575.7689,498.15002
1357,6840,304.52133,442.68634
1357,6740,1330.218,497.08807
1357,7044,865.17596,63.979134
1357,7052,591.30225,93.48703
1357,7079,1515.345,115.56522
1357,7095,1501.7852,471.82028
1357,6879,1828.7053,454.73843
1357,7097,1407.648,113.88313
1358,6429,576.11584,497.8664
1358,6840,304.6646,448.23383
1358,6740,1384.2699,488.59717
1358,7044,871.4447,59.545532
1358,7052,595.61237,92.5182
1358,7079,1513.6116,115.13488
1358,7097,1408.4125,113.39939
1359,6429,577.4712,497.96777
1359,6840,303.63507,448.1226
1359,7044,883.47107,57.614902
1359,7052,601.3316,91.21366
1359,7079,1478.0387,117.10367
1359,7100,1416.1748,493.38824
1359,7031,1416.9347,505.353
1359,7081,1291.7177,489.14026
1360,6429,577.98486,499.87482
1360,6840,303.3872,448.15097
1360,7044,894.7003,56.218895
1360,7052,609.34143,90.50569
1360,7079,1461.0453,117.17151
1360,7031,1419.2693,505.54904
1360,7081,1293.9011,493.0844
1361,6429,579.0582,499.12317
1361,6840,303.39282,449.22583
1361,7044,901.7479,57.8928
1361,6740,1376.6372,497.76007
1362,6429,579.79956,498.4969
1362,6840,304.5619,447.29813
1362,7044,934.7661,60.49083
1362,6740,1380.3389,502.31174
1362,7052,659.54913,97.59538
1363,6429,580.2761,498.22357
1363,6840,306.87546,451.12427
1363,7044,928.7831,61.51052
1363,6740,1383.7327,503.8578
1363,7052,646.7107,80.263794
1363,7079,1435.9708,92.48997
1364,6429,580.34314,499.94073
1364,6840,308.4924,450.52118
1364,7044,927.6173,58.49635
1364,6740,1387.5513,499.83008
1364,7052,645.3428,74.0261
1364,7112,906.1603,418.55817
1364,7079,1426.7341,88.43898
1365,6429,582.5525,500.1292
1365,6840,308.42688,448.80588
1365,7044,939.7267,60.968952
1365,6740,1389.0718,502.21255
1365,7052,650.308,75.80723
1365,7117,1423.4996,109.45613
1366,6429,583.60767,500.6944
1366,6840,310.34814,450.40955
1366,7044,949.9143,57.648132
1366,6740,1389.8494,507.54858
1366,7052,660.60815,69.68206
1366,7012,75.70282,497.45148
1367,6429,585.50684,500.09454
1367,6840,310.01508,451.6717
1367,7044,966.4343,53.561882
1367,6740,1392.8973,508.8354
1367,7052,671.6367,71.97813
1368,6429,584.78577,500.63135
1368,6840,309.08698,451.75806
1368,7044,982.3071,51.4927
1368,6740,1392.2169,503.8828
1368,7052,683.43976,68.50437
1369,6429,587.3456,500.4048
1369,6840,309.97266,450.90015
1369,7044,982.7206,50.766148
1369,6740,1417.853,507.22717
1369,7052,689.1038,69.01408
1369,7131,1531.7157,465.40283
1369,7081,1283.641,495.19775
1370,6429,586.9251,498.3924
1370,6840,312.7054,450.3755
1370,7044,985.2859,50.92787
1370,7052,694.38367,73.46106
1370,7131,1537.8452,466.826
1370,7081,1287.0989,493.68994
1371,6429,585.6847,500.42703
1371,6840,314.89825,450.04102
1371,7044,953.48785,62.180065
1371,7052,666.9574,77.80937
1371,7131,1542.9288,467.2069
1371,7081,1288.1799,495.36523
1372,6429,585.6926,502.0921
1372,6840,315.94562,451.7345
1372,7044,959.36926,59.888645
1372,7052,683.35284,78.03658
1372,7081,1283.183,499.49585
1372,6990,1326.7075,78.62834
1372,6740,1442.4417,516.916
1373,6429,586.0747,503.26532
1373,6840,316.03564,445.4284
1373,7044,980.7321,57.619083
1373,7052,701.6942,73.56287
1373,6740,1445.2131,515.8279
1374,6429,588.07385,503.40027
1374,6840,316.0042,449.87283
1374,7044,994.4329,59.24713
1374,7052,714.31384,72.88215
1374,6740,1451.2977,516.5735
1374,7144,718.1221,46.747017
1374,7145,1723.8342,229.78287
1374,7081,1265.9849,497.27216
1375,6429,588.6418,503.06982
1375,6840,315.9632,455.0935
1375,7044,999.8373,76.42001
1375,7052,719.2062,75.168526
1375,6740,1454.1637,519.5048
1375,7145,1729.5447,227.95956
1375,7147,1846.8547,230.461
1375,7081,1263.3875,497.247
1375,7079,1362.5767,70.09467
1376,6429,589.5995,498.7638
1376,6840,317.62436,451.18704
1376,7044,1004.30927,83.82341
1376,7052,725.2645,72.54456
1376,6740,1461.9161,526.19336
1376,7145,1737.4454,225.16064
1376,7081,1259.4731,495.5952
1377,6429,590.4407,496.8645
1377,6840,316.45563,449.88644
1377,7044,1010.6533,87.39842
1377,7052,729.38885,68.4274
1377,6740,1469.4066,523.6778
1377,7145,1743.4929,219.87512
1377,7081,1257.0608,493.049
1377,7147,1842.6697,228.05276
1378,6429,590.15564,496.1931
1378,6840,318.07916,453.6994
1378,7044,1014.5883,90.04761
1378,7052,735.7137,67.46858
1378,6740,1465.0299,522.6726
1378,7145,1750.277,216.84085
1378,7081,1256.4219,492.4717
1378,7012,81.906075,533.9617
1379,6429,590.08295,496.32202
1379,6840,318.20184,455.24902
1379,7044,1025.3662,88.79035
1379,7052,743.48755,66.84499
1379,6740,1474.0765,509.58514
1379,7145,1755.523,211.50766
1379,7081,1254.8334,491.83276
1379,7012,82.320946,535.5026
1380,6429,590.1118,496.7177
1380,6840,317.16785,452.0138
1380,7044,1031.0178,91.21049
1380,7052,747.51917,68.21558
1380,6740,1486.4985,514.27637
1380,7145,1761.1704,206.94016
1380,7081,1254.6702,493.08215
1380,7012,82.174614,535.0834
1380,7158,318.78308,440.2846
1381,6429,594.50684,497.30356
1381,6840,318.45267,451.2021
1381,7044,1036.6335,90.32722
1381,7052,754.8501,67.02291
1381,6740,1499.1882,509.17615
1381,7145,1771.1846,204.56299
1381,7081,1252.4774,493.20892
1382,6429,593.1154,498.41412
1382,6840,322.04282,451.11255
1382,7044,1041.9166,87.83909
1382,7052,763.09033,67.74036
1382,6740,1508.2656,502.44342
1382,7081,1251.2107,493.11743
1382,7158,325.2776,440.09595
1383,6429,596.9562,499.64783
1383,6840,325.01605,451.46417
1383,7044,1042.4677,88.46067
1383,7052,768.0214,67.783905
1383,6740,1515.0051,518.48035
1383,7081,1250.2831,492.92804
1384,6429,599.13257,497.7926
1384,6840,322.8715,449.1244
1384,7044,1048.6135,89.07178
1384,7052,774.05096,68.32418
1384,6740,1522.1587,516.105
1384,7081,1248.5432,491.55536
1384,7145,1797.6929,182.38501
1385,6840,321.4165,448.17523
1385,7044,1054.5012,88.390274
1385,7052,780.9917,69.16231
1385,6740,1524.114,524.1804
1385,7081,1247.2683,490.79077
1385,7145,1804.888,177.04333
1386,6840,328.25696,451.1703
1386,7044,1067.4374,92.06262
1386,7052,791.0689,65.59747
1386,6740,1532.892,527.2537
1386,7081,1243.9639,489.88647
1387,6840,333.59308,452.75403
1387,7044,1074.688,94.62248
1387,7052,794.80756,74.718346
1387,6740,1544.3643,526.77625
1387,7081,1242.4324,490.8769
1387,7145,1820.7444,171.21048
1388,6840,337.306,454.4159
1388,7044,1090.6849,95.162186
1388,6740,1548.7532,528.7837
1388,7081,1242.2515,492.1858
1389,6840,340.0777,454.83383
1389,7044,1054.5364,107.10472
1389,7081,1240.3364,489.52826
1389,7145,1836.8396,165.87689
1390,7044,1032.3701,106.379295
1390,7081,1237.2438,488.98352
1390,7176,1672.5361,438.583
1390,7147,1801.3035,213.50003
1390,6740,1559.1484,524.53687
1391,7044,1022.1084,112.16047
1391,7081,1232.788,489.18842
1391,7176,1683.8518,435.24008
1391,7147,1805.8802,217.35643
1391,6740,1562.0571,532.2322
1391,6840,344.14813,455.1162
1392,7044,1023.8513,113.78107
1392,7081,1230.0137,487.89832
1392,7147,1802.5356,227.80232
1392,6740,1575.7966,531.9749
1393,7044,1032.6506,113.573715
1393,7081,1228.4677,487.94672
1393,7147,1799.7219,228.58156
1393,6740,1584.0178,532.07947
1394,7044,1043.5515,104.34732
1394,7081,1223.7622,482.4178
1394,6740,1592.5522,531.1498
1395,7044,1046.5786,116.65632
1395,7081,1220.9695,480.03534
1395,6740,1593.9314,530.6883
1395,7185,1144.782,120.02986
1396,7044,1074.19,129.47664
1396,7081,1216.8318,478.01184
1396,6740,1594.2732,529.74664
1396,7185,1152.6687,128.33102
1397,7044,1102.6539,120.73094
1397,7081,1212.2632,479.6303
1397,6740,1595.2087,531.36224
1397,7185,1155.8865,115.953766
1397,7176,1705.76,455.2217
1398,7044,1112.4177,133.89871
1398,7081,1208.3291,478.29752
1398,6740,1600.2552,527.07336
1398,7185,1160.5557,131.02957
1398,7176,1710.3997,443.4756
1398,6429,602.87646,502.91006
1399,7044,1099.6221,122.05722
1399,7081,1206.0771,477.42563
1399,6740,1604.2532,532.1594
1399,7185,1169.6238,138.09949
1399,7176,1711.0536,440.92786
1399,6429,602.0912,503.20218
1400,7044,1112.3042,137.33188
1400,7081,1205.1743,475.93866
1400,6740,1619.2644,538.3973
1400,7185,1174.7076,144.97922
1400,7176,1717.8752,443.17853
1400,6429,601.44354,503.3624
1400,6840,344.11844,462.51312
1401,7044,1131.9209,140.02945
1401,7081,1204.6332,474.35767
1401,6740,1637.2438,539.1478
1401,7185,1181.3826,146.77333
1401,7176,1725.4478,444.81293
1401,6429,601.4691,504.67712
1401,6840,341.73474,463.28644
1402,7044,1139.752,138.64581
1402,7081,1201.8583,474.20923
1402,6740,1641.0077,547.7858
1402,7185,1176.3708,157.48227
1402,7176,1728.1731,451.22116
1402,6429,601.4002,507.4017
1402,6840,340.50732,464.80023
1402,7012,82.60759,528.29175
1403,7044,1129.7124,136.81123
1403,7081,1199.4255,473.47687
1403,6740,1642.9243,551.94275
1403,7185,1166.6913,158.88326
1403,7176,1732.136,451.3463
1403,6429,601.4234,505.83667
1403,6840,338.11383,465.14102
1404,7044,1116.8737,131.85168
1404,7081,1197.7012,472.69452
1404,6740,1654.5885,533.74585
1404,7185,1154.0503,159.26117
1404,6429,601.58344,505.07108
1404,6840,336.29187,464.98926
1405,7044,1131.8209,136.29362
1405,7081,1196.4862,470.4753
1405,6740,1665.6973,539.8182
1405,7185,1179.2913,157.46318
1405,6429,601.04535,504.73444
1405,6840,335.8064,464.5863
1405,7202,1741.1761,397.00928
1405,7203,1858.1936,174.82858
1406,7081,1192.4728,470.12488
1406,6740,1671.7266,549.1509
1406,7185,1170.9244,147.64703
1406,6429,600.7742,504.38535
1406,6840,334.5929,464.67456
1406,7202,1747.4634,398.0677
1406,7203,1852.7866,163.56807
1407,7081,1193.5435,471.14862
1407,6740,1678.2764,552.3187
1407,7185,1179.2766,145.54941
1407,6429,600.9391,504.4218
1407,6840,335.1535,464.83197
1407,7202,1752.6825,393.78052
1407,7203,1845.5205,149.78374
1408,7081,1188.1539,470.35638
1408,6740,1678.1548,555.4718
1408,7185,1169.0033,142.3603
1408,6429,600.6421,504.1211
1409,7081,1185.3557,471.0415
1409,6740,1688.3695,558.1278
1409,7185,1169.6199,145.1058
1409,6429,599.71094,503.2554
1409,7147,1784.4844,179.94376
1409,7012,78.50998,526.4667
1409,6840,331.3381,465.531
1410,7081,1185.0948,467.97314
1410,6740,1696.7479,561.9335
1410,7185,1158.0391,146.57623
1410,6429,598.9479,503.1084
1410,7147,1804.7439,154.99866
1410,6840,330.26544,465.6043
1410,7202,1759.335,392.42795
1411,7081,1185.0647,466.4262
1411,6740,1706.8016,554.6982
1411,7185,1171.6505,154.71196
1411,6429,597.54663,502.54077
1411,7147,1789.7983,148.77754
1411,6840,329.0922,465.47418
1411,7216,1254.4587,325.29376
1411,7176,1784.6788,439.54706
1412,7081,1185.2195,467.12405
1412,6740,1775.1519,557.873
1412,7185,1188.9868,162.58188
1412,6429,596.19196,501.4417
1412,7147,1772.8506,144.7351
1412,6840,327.49982,464.98694
1412,7218,1642.4148,496.74487
1413,7081,1183.3406,464.77753
1413,6740,1803.8606,558.42444
1413,7185,1204.0386,169.80038
1413,6429,594.8993,500.5462
1413,6840,325.0865,464.46313
1413,7218,1634.0298,495.97205
1413,7176,1814.8235,464.71976
1414,7081,1182.9983,463.7324
1414,6740,1815.5232,558.67737
1414,7185,1218.6793,173.90106
1414,6429,593.51263,500.09033
1414,6840,324.23923,464.78043
1414,7218,1638.5669,499.7165
1414,7222,1736.0865,178.0506
1414,7176,1823.8779,470.91428
1415,7081,1182.7034,462.8379
1415,7185,1236.5088,179.14748
1415,6429,591.3203,500.33502
1415,6840,321.99933,466.55896
1415,7218,1626.7278,492.1254
1415,7222,1724.9324,178.81499
1415,7176,1811.7542,464.64917
1415,7226,750.65125,361.30118
1416,7081,1182.9036,464.31122
1416,7185,1249.7233,180.67224
1416,6429,590.0574,499.74347
1416,6840,321.0816,468.20715
1416,7218,1647.5037,489.9873
1416,7222,1704.7886,168.60075
1416,7176,1818.6362,451.5257
1416,7226,752.3456,360.0184
1416,6740,1816.1323,562.15686
1417,7081,1182.1038,463.3461
1417,7185,1257.02,186.19786
1417,6429,588.13275,498.85718
1417,6840,318.35767,469.29108
1417,7218,1635.4789,490.98935
1417,7222,1683.755,160.91629
1417,7176,1824.647,464.04224
1417,7226,756.4493,357.68848
1418,7081,1181.5394,463.63104
1418,7185,1259.783,189.67035
1418,6429,587.4458,499.43222
1418,6840,317.52527,469.6327
1418,7218,1624.9268,490.37378
1418,7222,1662.3877,142.31175
1418,7176,1813.7168,456.479
1418,7226,749.19714,352.65417
1418,7231,1467.792,194.63757
1419,7081,1181.6201,462.128
1419,7185,1265.7222,192.02649
1419,6429,586.3494,499.51965
1419,6840,315.92834,469.73474
1419,7218,1632.0784,487.65137
1419,7176,1820.7485,468.9254
1419,7226,739.9286,346.93246
1420,7081,1181.5782,461.47137
1420,7185,1262.7122,198.70343
1420,6429,584.1664,499.1598
1420,6840,312.66367,469.83862
1420,7218,1616.0302,487.3651
1420,7176,1804.5254,452.9973
1420,7226,734.7123,348.0158
1420,7236,1716.6967,189.86627
1420,7237,1850.5867,980.68555
1421,7081,1179.1471,462.6589
1421,7185,1264.4358,184.58408
1421,6429,584.56177,500.30402
1421,6840,311.65656,471.55774
1421,7218,1615.2146,494.86502
1421,7176,1804.9598,460.33197
1421,7226,730.5016,351.02814
1421,7236,1746.4366,188.87039
1421,7237,1845.4104,978.5188
1421,7216,1271.884,334.54205
1421,7222,1532.8319,161.63843
1422,7081,1177.9016,463.28882
1422,7185,1263.9473,181.85095
1422,6429,583.7693,502.59122
1422,6840,313.10715,472.06277
1422,7218,1603.8513,502.8284
1422,7176,1807.0938,463.67123
1422,7226,730.02905,351.30115
1422,7236,1751.1855,171.27054
1422,7237,1835.5029,968.68445
1422,7222,1494.0461,156.75937
1423,7081,1177.2911,463.8438
1423,6429,583.05695,503.32153
1423,6840,313.54108,472.42755
1423,7218,1605.508,506.79156
1423,7176,1810.4607,470.47925
1423,7236,1706.967,177.0656
1423,7237,1824.6146,968.75616
1424,7081,1178.0201,462.582
1424,6429,583.3158,503.44333
1424,6840,311.76492,472.09283
1424,7218,1599.4563,513.2545
1424,7176,1810.4908,465.69833
1424,7236,1555.6462,187.88385
1424,7237,1814.0034,954.7412
1424,7252,1812.3105,568.37915
1424,7226,722.93744,360.36316
1425,7081,1177.9576,462.09933
1425,6429,581.78314,503.10925
1425,6840,310.47375,471.7821
1425,7218,1596.7778,514.9171
1425,7236,1514.711,186.34608
1425,7237,1803.2518,945.89624
1425,7226,720.0224,363.11664
1426,7081,1177.0503,460.5519
1426,6429,580.46136,502.4093
1426,7218,1594.7756,514.4934
1426,7236,1444.8367,182.54721
1426,7237,1794.9358,953.6067
1426,7226,725.6212,365.75555
1426,7176,1812.4775,469.5271
1427,7081,1176.3064,460.8271
1427,6429,579.4474,501.9027
1427,7218,1591.1165,523.401
1427,7236,1479.9661,168.72087
1427,7237,1787.1924,955.49316
1427,7226,725.39703,360.67532
1427,7252,1813.836,570.4546
1427,6840,307.61044,472.7584
1428,7081,1175.4775,462.20624
1428,6429,579.16766,501.65564
1428,7218,1587.97,524.2256
1428,7236,1489.3344,191.49911
1428,7237,1778.5656,953.6967
1428,7226,725.82074,360.8105
1428,7252,1812.419,567.4517
1428,6840,307.6623,472.56366
1429,7081,1170.6619,463.44202
1429,6429,578.6107,502.13828
1429,7218,1582.7769,526.2825
1429,7236,1495.9899,189.10146
1429,7237,1771.7959,952.0004
1429,7226,712.34143,358.48352
1430,7081,1171.3909,466.6778
1430,6429,578.83374,500.67596
1430,7218,1577.3582,526.7959
1430,7236,1489.653,166.33856
1430,7237,1764.946,951.65576
1430,7226,694.3593,355.90048
1430,7176,1817.7893,485.1043
1430,7252,1800.9531,574.3939
1431,7081,1173.1196,470.29782
1431,6429,579.2946,500.16342
1431,7218,1573.6921,527.6526
1431,7236,1482.5725,184.49738
1431,7237,1759.5085,943.23376
1431,7176,1820.4727,482.7306
1431,7252,1794.3687,573.164
1431,6840,308.67993,469.74884
1432,7081,1175.2891,468.79742
1432,6429,579.5544,499.58844
1432,7218,1567.8657,526.5138
1432,7236,1400.3657,207.23877
1432,7237,1754.1626,935.65967
1432,7176,1816.9819,486.89838
1432,7276,780.5917,231.29594
1432,6840,303.82556,472.89502
1433,6429,578.45325,501.78534
1433,7218,1560.9395,518.7374
1433,7237,1749.1111,936.62634
1433,7176,1807.0157,481.8246
1433,7276,787.25586,226.24483
1433,7282,1832.0522,885.5761
1433,7252,1791.4612,572.5143
1434,6429,579.0586,503.30466
1434,7218,1545.8037,519.6504
1434,7237,1744.9539,933.33167
1434,7276,746.1317,226.71559
1434,7282,1829.7944,877.29785
1435,7237,1743.1184,931.726
1435,7282,1820.146,867.42584
1435,7202,1838.3037,395.4143
1435,7231,1511.8987,142.52594
1435,6840,292.28836,472.47388
1436,7237,1741.5425,923.4082
1436,7202,1840.1727,403.2762
1436,7081,1173.279,461.70715
1436,7236,1315.1929,211.57751
1436,7218,1531.9346,522.51794
1437,7237,1736.717,920.28
1437,7202,1838.9087,410.29373
1437,7296,598.0806,338.91113
1437,7081,1167.9838,459.72797
1438,7237,1733.9539,917.4872
1438,7202,1845.1313,402.8841
1438,7296,602.7383,324.1599
1438,7081,1162.6162,458.51172
1438,7301,1800.2339,843.1107
1438,7303,1520.523,276.596
1438,7218,1488.3624,505.94055
1439,7237,1729.7771,916.7884
1439,7296,576.1517,322.3177
1439,7081,1148.5431,458.7479
1439,7301,1781.7023,829.8068
1439,7303,1526.2607,269.4781
1439,7306,1673.5466,494.71106
1439,7218,1475.479,482.8219
1440,7237,1725.4226,903.839
1440,7081,1145.1057,458.73468
1440,7301,1763.1167,819.549
1440,7303,1515.4049,251.1774
1440,7306,1660.9341,489.52167
1440,7218,1462.1272,491.2561
1441,7237,1722.1881,898.8895
1441,7081,1144.667,460.47992
1441,7301,1749.775,815.1684
1441,7303,1506.5577,249.84084
1441,7306,1626.2603,488.7699
1441,7218,1446.8091,496.00217
1441,7313,1828.8882,841.74786
1441,7314,1175.4242,81.74356
1442,7237,1716.4921,909.1439
1442,7081,1142.2239,462.00162
1442,7301,1734.8774,814.4165
1442,7303,1513.3951,241.826
1442,7306,1611.0435,490.79462
1442,7218,1425.5665,497.93042
1442,7313,1817.7417,836.5929
1442,7314,1173.5364,85.896355
1443,7237,1714.0317,907.53345
1443,7081,1140.1921,462.2464
1443,7301,1721.4044,810.48645
1443,7303,1530.8324,273.10925
1443,7218,1405.3442,496.609
1443,7313,1808.5798,846.1693
1443,7314,1176.1509,83.925964
1443,7236,1077.0607,236.80487
1443,7296,545.4562,382.81607
1444,7237,1711.2285,896.62256
1444,7081,1139.5314,462.15125
1444,7301,1711.6812,808.07385
1444,7303,1538.9268,286.83868
1444,7296,544.1861,392.17603
1444,7202,1813.8317,407.0379
1445,7237,1706.7543,897.2058
1445,7081,1136.1539,465.43283
1445,7303,1545.3511,267.97717
1445,7296,559.4773,353.77795
1445,7202,1815.8821,408.14127
1445,7314,1191.0667,79.16977
1445,7236,1178.4729,227.9704
1446,7237,1701.384,890.8866
1446,7081,1128.5322,450.64575
1446,7303,1559.3517,263.23602
1446,7296,537.55365,320.49484
1446,7332,1477.3564,493.76617
1446,7236,1221.1874,240.59685
1447,7237,1696.694,896.1763
1447,7081,1098.3223,458.8909
1447,7303,1570.8245,273.7005
1447,7296,522.485,317.04364
1447,7332,1463.6462,497.0033
1447,7236,1259.833,240.84723
1447,7335,1204.1191,457.74408
1447,7202,1804.5615,407.34784
1448,7237,1690.9227,894.7159
1448,7081,1076.4285,461.69293
1448,7303,1596.6218,303.3647
1448,7296,513.7012,313.61984
1448,7332,1452.1306,498.97977
1448,7236,1281.8069,241.66797
1448,7335,1195.6453,460.57153
1448,7314,1203.4849,75.72756
1449,7237,1686.2617,893.9537
1449,7081,1065.8033,462.49908
1449,7303,1612.4746,316.52814
1449,7332,1440.3861,498.0501
1449,7236,1293.5203,238.88591
1449,7335,1189.6411,463.31903
1449,7346,1884.5715,452.28366
1450,7237,1683.1345,892.50946
1450,7081,1059.4158,463.74655
1450,7303,1626.0387,307.6386
1450,7332,1427.6621,497.58337
1450,7236,1316.0701,235.29002
1450,7346,1882.3661,455.3468
1450,7296,461.99863,302.1401
1451,7237,1680.6819,892.1621
1451,7081,1050.2815,464.4771
1451,7303,1639.0972,309.87836
1451,7332,1418.3225,496.33975
1451,7236,1327.806,239.964
1451,7351,1202.4384,458.86548
1451,7296,426.3116,298.84164
1452,7237,1677.1465,889.0044
1452,7081,1042.7693,466.81827
1452,7303,1653.1816,332.6777
1452,7332,1408.3352,494.70398
1452,7236,1332.4556,236.51292
1452,7296,453.76425,365.79272
1452,7354,1382.0444,496.5329
1453,7237,1676.645,887.8568
1453,7081,1056.4731,464.29785
1453,7303,1661.7838,341.36688
1453,7236,1333.7319,240.41391
1453,7296,391.09216,355.51462
1453,7354,1392.457,492.74255
1453,7185,1358.0425,222.27197
1453,7351,1196.0156,466.0865
1454,7237,1673.3542,893.08356
1454,7081,1037.8733,466.98032
1454,7303,1664.5352,351.06415
1454,7236,1348.8898,244.1794
1454,7296,353.67224,353.01138
1454,7354,1376.9507,500.10953
1454,7351,1181.0785,464.27234
1454,7301,1601.0466,770.21277
1454,7314,1219.8376,86.060356
1455,7237,1675.3535,893.09155
1455,7081,1037.2164,467.4992
1455,7303,1672.7351,357.91818
1455,7296,355.87054,355.12704
1455,7354,1379.5356,502.0063
1455,7366,1219.1265,73.05794
1455,7301,1593.9595,772.5824
1455,7346,1881.1138,457.6161
1455,7185,1380.8857,230.4636
1456,7237,1670.2777,891.4385
1456,7081,1035.9923,468.00842
1456,7303,1682.7382,364.35678
1456,7296,349.76794,368.27524
1456,7354,1361.7236,508.89813
1456,7366,1224.7297,70.6113
1456,7346,1884.7527,453.16727
1456,7185,1389.8335,242.06721
1456,7236,1359.3333,298.9118
1457,7237,1665.8009,886.4487
1457,7081,1029.7482,469.007
1457,7303,1698.8784,367.61523
1457,7354,1336.6946,515.7596
1457,7366,1228.1831,68.00474
1457,7185,1402.1208,256.1997
1457,7236,1375.425,303.57635
1457,6429,556.64294,494.3108
1458,7237,1661.6901,884.73975
1458,7081,1011.05994,470.0705
1458,7303,1717.9377,373.04034
1458,7354,1337.7944,513.8458
1458,7366,1231.6923,65.813385
1458,7185,1395.9807,245.26547
1458,7390,156.5241,214.92116
1458,6429,557.4142,489.4938
1459,7237,1660.7031,882.5178
1459,7081,979.82007,473.12384
1459,7303,1730.0845,381.93256
1459,7354,1336.2637,533.073
1459,7366,1237.5652,61.72754
1459,7185,1419.7585,261.4436
1459,6429,553.5339,493.33786
1459,7401,278.25018,415.20502
1460,7237,1660.2756,883.3574
1460,7081,953.37823,473.60034
1460,7303,1738.209,381.17
1460,7354,1305.8699,524.7074
1460,7366,1243.4915,59.748993
1460,7185,1497.8414,268.1142
1460,6429,553.4342,489.8694
1460,7401,268.84088,416.28247
1460,7404,1783.269,839.10046
1460,7332,1324.4128,513.0453
1461,7237,1659.03,881.56067
1461,7081,933.8487,466.61035
1461,7303,1742.0032,385.70468
1461,7366,1242.0225,57.182625
1461,7185,1478.4253,273.52008
1461,6429,551.79846,480.56198
1461,7401,259.6542,417.50577
1462,7237,1658.089,879.2926
1462,7081,942.3656,472.1031
1462,7303,1734.2708,386.33313
1462,7366,1246.0972,54.15747
1462,7185,1473.0237,277.06592
1462,6429,550.1736,486.19537
1462,7401,241.12788,414.64172
1462,7354,1269.2993,526.9585
1462,7332,1288.4819,517.78406
1463,7237,1659.3102,877.32666
1463,7081,955.1659,471.7365
1463,7303,1733.7439,385.2113
1463,7366,1247.2957,52.90217
1463,7185,1479.5544,281.6214
1463,6429,550.8696,491.66815
1463,7354,1238.9178,536.0468
1463,7332,1273.7412,519.6045
1464,7237,1658.7603,872.88464
1464,7081,955.31384,472.9391
1464,7303,1736.0311,378.00354
1464,7366,1251.1152,51.2416
1464,7185,1546.8173,289.14996
1464,6429,550.8976,493.7083
1464,7354,1236.9297,540.5978
1464,7332,1262.2781,522.8949
1464,7401,237.89532,420.76978
1465,7237,1639.3477,833.14044
1465,7081,950.7061,474.33685
1465,7366,1255.8647,50.386192
1465,6429,551.90594,494.60468
1465,7354,1220.6798,542.03485
1465,7332,1248.9109,525.23065
1465,7429,1739.6387,978.09326
1465,7401,222.71959,420.8527
1465,7236,1465.6521,299.48724
1466,7237,1638.722,835.9927
1466,7081,946.1676,479.16595
1466,7366,1255.1204,51.30712
1466,6429,550.382,495.55096
1466,7354,1208.1831,546.31445
1466,7332,1249.475,526.99194
1466,7401,203.0953,422.43384
1466,7438,1832.1123,499.4653
1466,7185,1620.0327,285.60846
1467,7237,1643.3066,856.75476
1467,7081,927.9917,479.66318
1467,7366,1256.8994,52.083412
1467,6429,549.68616,494.5123
1467,7354,1200.7451,548.256
1467,7332,1247.1464,530.981
1467,7401,192.8067,419.52283
1467,7442,1633.9093,460.92902
1467,7185,1634.9952,304.12717
1468,7237,1643.8423,866.4592
1468,7081,914.39,492.7764
1468,7366,1260.1589,52.197285
1468,6429,549.1211,495.4005
1468,7332,1225.4058,534.7179
1468,7401,194.87868,411.27563
1468,7404,1806.4259,878.5869
1468,7303,1686.4419,386.9956
1469,7237,1640.6984,870.08887
1469,7081,898.92993,500.35504
1469,7366,1261.3607,52.134483
1469,6429,548.3629,494.7417
1469,7332,1209.5585,535.6728
1469,7401,175.27275,418.6966
1469,7451,1634.925,809.2047
1469,7438,1810.1978,503.02368
1470,7237,1637.9175,868.0331
1470,7081,857.1341,502.46753
1470,7366,1264.1685,51.974472
1470,6429,546.9352,494.60236
1470,7401,155.99701,421.20074
1470,7451,1625.3933,792.14075
1470,7354,1167.0876,553.36084
1470,7442,1622.886,455.07556
1471,7237,1634.7004,868.4195
1471,7081,846.5221,503.50864
1471,7366,1265.998,52.61937
1471,6429,544.51245,495.70676
1471,7401,142.69933,421.48236
1471,7451,1607.469,795.829
1471,7354,1148.5361,562.6931
1471,7442,1631.8076,445.4771
1472,7237,1631.8108,867.5171
1472,7081,805.2746,500.03412
1472,7366,1269.6555,53.474747
1472,6429,539.71954,495.75043
1472,7451,1568.9067,789.11975
1472,7354,1132.2251,564.4867
1473,7237,1648.0939,866.05237
1473,7081,766.33484,498.36768
1473,7366,1272.3701,54.16455
1473,6429,539.88306,497.25952
1473,7354,1103.1577,566.807
1473,7470,73.54646,406.09625
1473,7472,237.95206,486.7027
1474,7237,1677.1537,863.60486
1474,7081,744.06335,496.78796
1474,7366,1275.9114,52.387135
1474,6429,539.24536,497.96777
1474,7354,1089.0359,570.87036
